Track Name,Segment,Latitude,Longitude,Time,Elevation(m),Course(deg),Speed(m/s),Zone,Easting(m),Northing(m),X(m),Y(m),Z(m),Distance(m),Forward Azimuth,Reverse Azimuth,Time(s),Speed(m/s),Julian Date,Index
Track,0,-35.222327,149.066504,2013-12-24T23:18:24Z,597.70,89.9,1.75,55H,688074.239,6100344.659,-4474724.629,2681621.654,-3658388.926,11.759,94.166,274.166,942.000,1.96,2456651.471111111,195
Track,0,-35.222334,149.066633,2013-12-24T23:18:30Z,597.60,95.3,1.75,55H,688085.947,6100343.561,-4474730.165,2681611.298,-3658389.566,12.676,93.066,273.066,948.000,1.58,2456651.471180555,197
Track,0,-35.222340,149.066772,2013-12-24T23:18:38Z,596.50,93.9,1.50,55H,688098.588,6100342.620,-4474735.566,2681599.777,-3658389.486,12.025,98.184,278.184,956.000,1.50,2456651.471273148,199
Track,0,-35.222356,149.066903,2013-12-24T23:18:46Z,595.80,97.9,1.50,55H,688110.453,6100340.661,-4474740.348,2681588.765,-3658390.481,5.269,98.928,278.928,964.000,1.32,2456651.471365741,201
Track,0,-35.222363,149.066960,2013-12-24T23:18:50Z,593.80,98.5,1.50,55H,688115.639,6100339.735,-4474741.217,2681583.218,-3658389.995,5.404,95.502,275.502,968.000,1.35,2456651.471412037,202
Track,0,-35.222368,149.067019,2013-12-24T23:18:54Z,593.30,94.0,1.50,55H,688121.006,6100339.105,-4474743.376,2681578.240,-3658390.130,10.689,93.493,273.493,972.000,1.34,2456651.471458334,203
Track,0,-35.222374,149.067136,2013-12-24T23:19:02Z,592.70,96.4,1.50,55H,688131.660,6100338.232,-4474748.118,2681568.643,-3658390.316,5.231,95.392,275.392,980.000,1.05,2456651.471550926,205
Track,0,-35.222378,149.067194,2013-12-24T23:19:07Z,593.10,85.2,1.00,55H,688136.856,6100337.632,-4474750.832,2681564.198,-3658390.948,12.395,96.837,276.837,985.000,1.55,2456651.471608796,206
Track,0,-35.222392,149.067329,2013-12-24T23:19:15Z,596.00,105.9,1.25,55H,688149.130,6100335.901,-4474758.461,2681554.421,-3658393.827,5.710,106.875,286.875,993.000,1.90,2456651.471701389,208
Track,0,-35.222406,149.067389,2013-12-24T23:19:18Z,597.20,100.1,1.25,55H,688154.559,6100334.130,-4474761.291,2681549.746,-3658395.873,5.743,104.123,284.123,996.000,1.91,2456651.471736111,209
Track,0,-35.222419,149.067450,2013-12-24T23:19:21Z,598.50,99.9,1.50,55H,688160.098,6100332.613,-4474764.371,2681545.099,-3658397.767,5.649,102.683,282.683,999.000,1.88,2456651.471770833,210
Track,0,-35.222430,149.067511,2013-12-24T23:19:24Z,598.40,99.7,1.50,55H,688165.582,6100331.258,-4474766.521,2681539.961,-3658398.723,5.133,94.910,274.910,1002.000,1.71,2456651.471805556,211
Track,0,-35.222434,149.067567,2013-12-24T23:19:27Z,598.20,90.4,1.50,55H,688170.687,6100330.712,-4474768.792,2681535.359,-3658398.967,6.069,92.934,272.934,1005.000,1.52,2456651.471840278,212
Track,0,-35.222437,149.067633,2013-12-24T23:19:31Z,596.80,93.4,1.50,55H,688176.740,6100330.275,-4474770.773,2681529.480,-3658398.413,12.389,94.669,274.669,1009.000,1.55,2456651.471886574,213
Track,0,-35.222446,149.067769,2013-12-24T23:19:39Z,598.90,97.3,1.50,55H,688189.065,6100329.010,-4474778.094,2681519.470,-3658400.448,6.617,98.756,278.756,1017.000,1.65,2456651.471979167,215
Track,0,-35.222455,149.067841,2013-12-24T23:19:43Z,599.30,94.0,1.50,55H,688195.583,6100327.867,-4474781.238,2681513.729,-3658401.502,15.253,97.002,277.002,1021.000,1.69,2456651.472025463,216
Track,0,-35.222472,149.068007,2013-12-24T23:19:52Z,601.20,99.1,1.50,55H,688210.681,6100325.692,-4474789.432,2681500.988,-3658404.117,6.548,97.545,277.545,1030.000,1.64,2456651.472129629,217
Track,0,-35.222480,149.068078,2013-12-24T23:19:56Z,601.60,96.8,1.50,55H,688217.153,6100324.698,-4474792.623,2681495.333,-3658405.050,38.867,93.147,273.146,1034.000,1.62,2456651.472175926,218
Track,0,-35.222499,149.068505,2013-12-24T23:20:20Z,603.20,100.4,1.50,55H,688255.910,6100321.756,-4474812.639,2681462.079,-3658407.716,10.481,98.762,278.762,1058.000,1.75,2456651.472453704,219
Track,0,-35.222513,149.068618,2013-12-24T23:20:26Z,604.50,97.7,1.75,55H,688266.233,6100319.944,-4474818.085,2681453.266,-3658409.770,17.899,95.139,275.138,1064.000,1.49,2456651.472523148,221
Track,0,-35.222528,149.068814,2013-12-24T23:20:38Z,603.50,95.4,1.50,55H,688284.024,6100317.970,-4474825.756,2681437.077,-3658410.503,10.239,98.832,278.832,1076.000,1.28,2456651.472662037,222
Track,0,-35.222542,149.068925,2013-12-24T23:20:46Z,603.70,97.9,1.50,55H,688294.107,6100316.188,-4474830.319,2681428.015,-3658411.903,5.629,97.327,277.327,1084.000,1.41,2456651.472754630,224
Track,0,-35.222548,149.068987,2013-12-24T23:20:50Z,603.00,96.6,1.50,55H,688299.674,6100315.354,-4474832.343,2681422.720,-3658412.085,11.512,97.453,277.453,1088.000,1.44,2456651.472800926,225
Track,0,-35.222562,149.069112,2013-12-24T23:20:58Z,602.90,99.3,1.50,55H,688311.055,6100313.623,-4474837.402,2681412.443,-3658413.248,12.096,93.576,273.576,1096.000,1.51,2456651.472893518,227
Track,0,-35.222569,149.069245,2013-12-24T23:21:06Z,603.70,101.6,1.50,55H,688323.110,6100312.617,-4474843.795,2681402.198,-3658414.326,5.985,97.199,277.199,1104.000,1.50,2456651.472986111,229
Track,0,-35.222575,149.069310,2013-12-24T23:21:10Z,602.90,99.5,1.50,55H,688329.031,6100311.743,-4474845.916,2681396.546,-3658414.477,11.551,93.541,273.541,1108.000,1.44,2456651.473032407,230
Track,0,-35.222582,149.069437,2013-12-24T23:21:18Z,603.10,97.5,1.50,55H,688340.543,6100310.790,-4474851.629,2681386.528,-3658415.175,10.307,115.880,295.879,1116.000,1.29,2456651.473125000,232
Track,0,-35.222622,149.069538,2013-12-24T23:21:26Z,599.80,129.3,1.25,55H,688349.721,6100306.099,-4474851.858,2681375.853,-3658416.947,5.091,110.195,290.194,1124.000,0.39,2456651.473217593,234
Track,0,-35.222638,149.069591,2013-12-24T23:21:39Z,601.60,155.3,1.00,55H,688354.462,6100304.242,-4474854.706,2681371.989,-3658419.421,5.331,150.941,330.941,1137.000,1.78,2456651.473368056,235
Track,0,-35.222680,149.069619,2013-12-24T23:21:42Z,603.90,159.6,1.50,55H,688356.953,6100299.529,-4474855.343,2681369.352,-3658424.555,5.826,141.888,321.888,1140.000,1.94,2456651.473402778,236
Track,0,-35.222722,149.069659,2013-12-24T23:21:45Z,604.20,152.9,1.50,55H,688360.453,6100294.871,-4474855.134,2681365.034,-3658428.473,10.376,140.826,320.826,1143.000,1.73,2456651.473437500,237
Track,0,-35.222794,149.069731,2013-12-24T23:21:51Z,602.90,155.7,1.25,55H,688366.838,6100286.692,-4474853.612,2681356.481,-3658434.295,11.766,146.337,326.337,1149.000,1.68,2456651.473506944,239
Track,0,-35.222882,149.069802,2013-12-24T23:21:58Z,603.20,153.2,1.25,55H,688373.155,6100276.765,-4474852.329,2681348.108,-3658442.469,5.069,145.223,325.223,1156.000,1.69,2456651.473587963,241
Track,0,-35.222920,149.069834,2013-12-24T23:22:01Z,603.20,148.9,1.25,55H,688375.959,6100272.542,-4474851.755,2681344.393,-3658445.870,5.030,169.235,349.235,1159.000,1.68,2456651.473622685,242
Track,0,-35.222964,149.069845,2013-12-24T23:22:04Z,603.70,185.6,1.50,55H,688376.796,6100267.582,-4474850.144,2681342.332,-3658450.196,12.731,195.908,15.908,1162.000,1.59,2456651.473657407,243
Track,0,-35.223075,149.069806,2013-12-24T23:22:12Z,604.10,205.7,1.50,55H,688373.052,6100255.413,-4474842.572,2681341.864,-3658460.430,11.882,211.426,31.426,1170.000,1.49,2456651.473750000,245
Track,0,-35.223166,149.069738,2013-12-24T23:22:20Z,604.10,214.2,1.50,55H,688366.646,6100245.404,-4474834.371,2681344.172,-3658468.713,5.724,219.661,39.661,1178.000,1.43,2456651.473842592,247
Track,0,-35.223206,149.069698,2013-12-24T23:22:24Z,603.50,221.4,1.50,55H,688362.902,6100241.075,-4474829.892,2681345.748,-3658471.967,5.509,212.674,32.674,1182.000,1.38,2456651.473888889,248
Track,0,-35.223248,149.069665,2013-12-24T23:22:28Z,603.90,208.3,1.50,55H,688359.831,6100236.500,-4474826.349,2681347.093,-3658475.987,12.031,212.170,32.170,1186.000,1.50,2456651.473935185,249
Track,0,-35.223339,149.069595,2013-12-24T23:22:36Z,604.70,215.9,1.50,55H,688353.215,6100226.452,-4474818.578,2681349.904,-3658484.768,12.234,221.343,41.343,1194.000,1.53,2456651.474027778,251
Track,0,-35.223422,149.069506,2013-12-24T23:22:44Z,604.00,228.1,1.50,55H,688344.943,6100217.437,-4474809.388,2681353.820,-3658491.869,5.749,214.259,34.259,1202.000,1.15,2456651.474120371,253
Track,0,-35.223465,149.069471,2013-12-24T23:22:49Z,604.50,217.9,1.00,55H,688341.608,6100212.753,-4474805.724,2681355.398,-3658496.039,5.381,212.989,32.989,1207.000,1.35,2456651.474178241,254
Track,0,-35.223506,149.069438,2013-12-24T23:22:53Z,604.20,nan,0.00,55H,688338.585,6100208.302,-4474801.774,2681356.447,-3658499.553,6.057,208.150,28.150,1211.000,1.01,2456651.474224537,255
Track,0,-35.223554,149.069407,2013-12-24T23:22:59Z,604.00,205.1,1.50,55H,688335.617,6100203.021,-4474797.523,2681357.231,-3658503.801,11.204,199.955,19.955,1217.000,1.87,2456651.474293982,256
Track,0,-35.223649,149.069365,2013-12-24T23:23:05Z,603.80,202.1,1.50,55H,688331.574,6100192.572,-4474790.206,2681357.305,-3658512.290,5.386,188.701,8.701,1223.000,1.80,2456651.474363426,258
Track,0,-35.223697,149.069356,2013-12-24T23:23:08Z,603.50,177.1,1.50,55H,688330.649,6100187.266,-4474786.943,2681356.299,-3658516.466,10.483,176.091,356.091,1226.000,1.75,2456651.474398148,259
Track,0,-35.223791,149.069364,2013-12-24T23:23:14Z,603.20,177.9,1.50,55H,688331.145,6100176.794,-4474781.925,2681352.460,-3658524.838,5.080,184.255,4.255,1232.000,1.69,2456651.474467593,261
Track,0,-35.223837,149.069360,2013-12-24T23:23:17Z,603.50,181.2,1.50,55H,688330.663,6100171.737,-4474779.435,2681351.407,-3658529.150,6.332,167.824,347.824,1235.000,1.58,2456651.474502315,262
Track,0,-35.223893,149.069375,2013-12-24T23:23:21Z,603.80,164.1,1.50,55H,688331.869,6100165.521,-4474777.269,2681348.552,-3658534.379,11.271,170.759,350.759,1239.000,1.13,2456651.474548611,263
Track,0,-35.223993,149.069394,2013-12-24T23:23:31Z,602.60,nan,0.00,55H,688333.447,6100154.361,-4474771.854,2681343.197,-3658542.776,11.237,193.784,13.784,1249.000,1.02,2456651.474664352,265
Track,0,-35.224091,149.069365,2013-12-24T23:23:42Z,601.30,188.8,1.25,55H,688330.542,6100143.505,-4474764.167,2681341.712,-3658550.942,12.977,199.337,19.337,1260.000,1.62,2456651.474791666,267
Track,0,-35.224202,149.069318,2013-12-24T23:23:50Z,600.30,214.1,1.25,55H,688325.991,6100131.351,-4474755.199,2681341.348,-3658560.369,6.327,221.654,41.654,1268.000,1.58,2456651.474884259,269
Track,0,-35.224244,149.069272,2013-12-24T23:23:54Z,599.70,219.1,1.25,55H,688321.688,6100126.713,-4474750.277,2681343.302,-3658563.885,5.504,196.864,16.864,1272.000,1.38,2456651.474930556,270
Track,0,-35.224292,149.069254,2013-12-24T23:23:58Z,599.40,nan,0.00,55H,688319.982,6100121.479,-4474746.640,2681342.984,-3658568.016,5.370,191.422,11.422,1276.000,0.89,2456651.474976852,271
Track,0,-35.224339,149.069242,2013-12-24T23:24:04Z,600.00,192.4,1.00,55H,688318.809,6100116.239,-4474743.909,2681342.588,-3658572.662,6.154,183.808,3.808,1282.000,1.54,2456651.475046296,272
Track,0,-35.224394,149.069238,2013-12-24T23:24:08Z,600.00,177.8,1.25,55H,688318.273,6100110.108,-4474740.661,2681341.118,-3658577.679,6.324,177.740,357.740,1286.000,1.58,2456651.475092593,273
Track,0,-35.224451,149.069241,2013-12-24T23:24:12Z,600.40,177.3,1.25,55H,688318.390,6100103.784,-4474737.943,2681339.198,-3658583.072,5.772,177.632,357.632,1290.000,1.44,2456651.475138889,274
Track,0,-35.224503,149.069243,2013-12-24T23:24:16Z,601.60,169.5,1.25,55H,688318.509,6100098.014,-4474736.053,2681337.788,-3658588.476,5.397,177.089,357.089,1294.000,1.35,2456651.475185185,275
Track,0,-35.224552,149.069246,2013-12-24T23:24:20Z,601.30,nan,0.00,55H,688318.670,6100092.619,-4474733.316,2681335.828,-3658592.706,12.814,168.239,348.239,1298.000,1.07,2456651.475231481,276
Track,0,-35.224665,149.069275,2013-12-24T23:24:32Z,601.20,175.1,1.50,55H,688321.020,6100080.022,-4474728.382,2681329.826,-3658602.897,5.725,167.343,347.343,1310.000,1.91,2456651.475370370,278
Track,0,-35.224715,149.069289,2013-12-24T23:24:35Z,601.60,163.3,1.25,55H,688322.158,6100074.411,-4474726.543,2681327.262,-3658607.691,6.218,150.311,330.311,1313.000,1.55,2456651.475405093,279
Track,0,-35.224764,149.069323,2013-12-24T23:24:39Z,600.40,147.5,1.25,55H,688325.125,6100068.946,-4474724.612,2681322.514,-3658611.412,5.060,148.367,328.367,1317.000,1.69,2456651.475451389,280
Track,0,-35.224803,149.069352,2013-12-24T23:24:42Z,601.40,142.8,1.25,55H,688327.688,6100064.584,-4474724.546,2681319.380,-3658615.509,5.821,142.506,322.506,1320.000,1.94,2456651.475486111,281
Track,0,-35.224845,149.069391,2013-12-24T23:24:45Z,601.20,145.4,1.25,55H,688331.135,6100059.892,-4474723.942,2681314.887,-3658619.167,5.329,138.949,318.949,1323.000,1.78,2456651.475520833,282
Track,0,-35.224881,149.069429,2013-12-24T23:24:48Z,600.50,134.4,1.25,55H,688334.550,6100055.801,-4474723.262,2681310.400,-3658622.046,10.467,138.849,318.849,1326.000,1.74,2456651.475555555,283
Track,0,-35.224952,149.069505,2013-12-24T23:24:54Z,601.80,137.4,1.25,55H,688341.272,6100047.778,-4474723.813,2681302.700,-3658629.235,11.656,141.809,321.809,1332.000,1.46,2456651.475625000,285
Track,0,-35.225034,149.069584,2013-12-24T23:25:02Z,599.60,137.3,1.25,55H,688348.287,6100038.469,-4474721.443,2681292.878,-3658635.450,5.588,139.251,319.251,1340.000,1.86,2456651.475717593,287
Track,0,-35.225073,149.069624,2013-12-24T23:25:05Z,597.30,143.9,1.25,55H,688351.846,6100034.160,-4474719.612,2681287.527,-3658637.582,10.925,176.120,356.120,1343.000,1.21,2456651.475752315,288
Track,0,-35.225171,149.069632,2013-12-24T23:25:14Z,597.60,180.7,1.25,55H,688352.358,6100023.246,-4474714.809,2681283.787,-3658646.660,10.829,186.395,6.395,1352.000,1.80,2456651.475856482,290
Track,0,-35.225268,149.069619,2013-12-24T23:25:20Z,597.10,193.2,1.25,55H,688350.927,6100012.511,-4474708.513,2681281.421,-3658655.164,11.584,197.413,17.413,1358.000,1.45,2456651.475925926,292
Track,0,-35.225367,149.069581,2013-12-24T23:25:28Z,597.30,201.4,1.50,55H,688347.231,6100001.532,-4474701.402,2681281.202,-3658664.309,11.177,200.025,20.025,1366.000,1.40,2456651.476018519,294
Track,0,-35.225462,149.069539,2013-12-24T23:25:36Z,597.10,210.7,1.00,55H,688343.185,6099991.113,-4474694.098,2681281.288,-3658672.773,12.325,207.779,27.779,1374.000,1.54,2456651.476111111,296
Track,0,-35.225560,149.069476,2013-12-24T23:25:44Z,598.00,214.4,1.25,55H,688337.215,6099980.330,-4474686.380,2681283.360,-3658682.201,10.602,211.177,31.177,1382.000,1.77,2456651.476203704,298
Track,0,-35.225642,149.069415,2013-12-24T23:25:50Z,598.20,217.9,1.25,55H,688331.538,6099971.375,-4474679.211,2681285.463,-3658689.727,5.146,208.541,28.541,1388.000,1.72,2456651.476273148,300
Track,0,-35.225683,149.069388,2013-12-24T23:25:53Z,598.30,211.2,1.25,55H,688328.985,6099966.906,-4474675.780,2681286.274,-3658693.478,5.741,207.192,27.192,1391.000,1.44,2456651.476307870,301
Track,0,-35.225729,149.069359,2013-12-24T23:25:57Z,597.90,212.1,1.25,55H,688326.256,6099961.855,-4474671.624,2681286.843,-3658697.419,10.452,202.416,22.416,1395.000,1.05,2456651.476354167,302
Track,0,-35.225816,149.069316,2013-12-24T23:26:07Z,600.60,207.0,1.25,55H,688322.070,6099952.277,-4474666.686,2681288.531,-3658706.870,5.039,206.006,26.006,1405.000,1.68,2456651.476469907,304
Track,0,-35.225857,149.069291,2013-12-24T23:26:10Z,600.70,204.6,1.50,55H,688319.766,6099947.795,-4474663.379,2681289.126,-3658710.628,6.348,202.539,22.539,1408.000,1.59,2456651.476504629,305
Track,0,-35.225910,149.069265,2013-12-24T23:26:14Z,599.70,203.2,1.25,55H,688317.211,6099941.984,-4474658.526,2681289.055,-3658714.841,12.003,200.178,20.178,1412.000,1.50,2456651.476550926,306
Track,0,-35.226011,149.069219,2013-12-24T23:26:22Z,599.50,198.0,1.25,55H,688312.837,6099930.806,-4474650.683,2681289.182,-3658723.930,5.874,187.078,7.078,1420.000,1.47,2456651.476643519,308
Track,0,-35.226064,149.069211,2013-12-24T23:26:26Z,599.70,181.3,1.25,55H,688311.992,6099924.993,-4474647.567,2681288.159,-3658728.807,6.055,179.802,359.802,1424.000,1.51,2456651.476689815,309
Track,0,-35.226118,149.069212,2013-12-24T23:26:30Z,598.90,178.3,1.50,55H,688311.886,6099918.938,-4474644.021,2681286.009,-3658733.293,6.241,175.666,355.666,1428.000,1.56,2456651.476736111,310
Track,0,-35.226174,149.069217,2013-12-24T23:26:34Z,599.30,171.6,1.50,55H,688312.228,6099912.706,-4474641.464,2681283.927,-3658738.607,6.515,169.086,349.086,1432.000,1.63,2456651.476782408,311
Track,0,-35.226232,149.069230,2013-12-24T23:26:38Z,598.80,168.8,1.50,55H,688313.328,6099906.285,-4474638.582,2681280.763,-3658743.545,6.488,166.042,346.042,1436.000,1.62,2456651.476828704,312
Track,0,-35.226289,149.069247,2013-12-24T23:26:42Z,598.90,161.9,1.50,55H,688314.762,6099899.957,-4474636.341,2681277.595,-3658748.747,11.784,163.889,343.889,1440.000,1.47,2456651.476875000,313
Track,0,-35.226391,149.069283,2013-12-24T23:26:50Z,598.20,164.9,1.50,55H,688317.795,6099888.570,-4474631.930,2681271.139,-3658757.591,11.364,169.807,349.807,1448.000,1.42,2456651.476967593,315
Track,0,-35.226492,149.069305,2013-12-24T23:26:58Z,597.00,172.3,1.50,55H,688319.573,6099877.346,-4474626.589,2681265.594,-3658766.036,5.590,167.473,347.473,1456.000,1.40,2456651.477060185,317
Track,0,-35.226541,149.069319,2013-12-24T23:27:02Z,596.60,167.9,1.50,55H,688320.671,6099871.864,-4474624.231,2681262.768,-3658770.264,5.606,156.780,336.780,1460.000,1.40,2456651.477106481,318
Track,0,-35.226587,149.069343,2013-12-24T23:27:06Z,596.60,154.1,1.50,55H,688322.774,6099866.667,-4474622.818,2681259.344,-3658774.473,11.418,155.351,335.351,1464.000,1.43,2456651.477152778,319
Track,0,-35.226681,149.069395,2013-12-24T23:27:14Z,596.40,160.3,1.50,55H,688327.319,6099856.192,-4474619.990,2681252.098,-3658782.836,5.762,165.497,345.497,1472.000,1.44,2456651.477245370,321
Track,0,-35.226731,149.069411,2013-12-24T23:27:18Z,596.20,163.5,1.50,55H,688328.645,6099850.585,-4474617.832,2681249.122,-3658787.278,11.659,167.486,347.486,1476.000,1.46,2456651.477291666,322
Track,0,-35.226834,149.069439,2013-12-24T23:27:26Z,596.20,171.0,1.50,55H,688330.934,6099839.152,-4474613.498,2681243.580,-3658796.576,12.057,188.240,8.240,1484.000,1.51,2456651.477384259,324
Track,0,-35.226941,149.069420,2013-12-24T23:27:34Z,596.90,191.4,1.50,55H,688328.958,6099827.258,-4474607.196,2681241.818,-3658806.728,11.727,212.931,32.931,1492.000,1.30,2456651.477476852,326
Track,0,-35.227030,149.069350,2013-12-24T23:27:43Z,598.10,218.6,1.25,55H,688322.379,6099817.550,-4474599.889,2681244.872,-3658815.461,11.118,220.186,40.186,1501.000,1.39,2456651.477581019,328
Track,0,-35.227107,149.069271,2013-12-24T23:27:51Z,599.30,229.7,1.25,55H,688315.028,6099809.207,-4474592.839,2681249.012,-3658823.093,5.674,233.264,53.264,1509.000,1.42,2456651.477673611,330
Track,0,-35.227137,149.069221,2013-12-24T23:27:55Z,597.80,235.3,1.25,55H,688310.411,6099805.908,-4474587.771,2681251.277,-3658825.000,5.194,231.256,51.256,1513.000,1.30,2456651.477719907,331
Track,0,-35.227166,149.069177,2013-12-24T23:27:59Z,598.30,223.8,1.25,55H,688306.293,6099802.743,-4474584.430,2681253.998,-3658827.944,5.465,216.432,36.432,1517.000,1.37,2456651.477766204,332
Track,0,-35.227206,149.069141,2013-12-24T23:28:03Z,598.20,216.8,1.25,55H,688302.957,6099798.414,-4474580.516,2681255.437,-3658831.478,5.394,212.628,32.628,1521.000,1.35,2456651.477812500,333
Track,0,-35.227247,149.069109,2013-12-24T23:28:07Z,598.50,215.4,1.25,55H,688299.954,6099793.933,-4474576.983,2681256.711,-3658835.363,5.714,207.932,27.932,1525.000,1.43,2456651.477858796,334
Track,0,-35.227292,149.069080,2013-12-24T23:28:11Z,598.60,206.9,1.25,55H,688297.173,6099788.941,-4474573.179,2681257.552,-3658839.544,11.343,201.903,21.903,1529.000,1.42,2456651.477905093,335
Track,0,-35.227387,149.069033,2013-12-24T23:28:19Z,598.80,202.0,1.25,55H,688292.723,6099778.507,-4474565.937,2681258.145,-3658848.258,12.289,198.190,18.190,1537.000,1.54,2456651.477997685,337
Track,0,-35.227493,149.068991,2013-12-24T23:28:27Z,600.40,202.0,1.50,55H,688288.644,6099766.915,-4474559.309,2681258.646,-3658858.718,5.160,202.784,22.784,1545.000,1.72,2456651.478090278,339
Track,0,-35.227535,149.068969,2013-12-24T23:28:30Z,600.00,203.3,1.50,55H,688286.547,6099762.200,-4474555.647,2681258.782,-3658862.374,13.122,201.796,21.796,1548.000,1.64,2456651.478125000,340
Track,0,-35.227645,149.068916,2013-12-24T23:28:38Z,599.70,202.8,1.50,55H,688281.422,6099750.119,-4474546.903,2681259.223,-3658872.154,6.322,203.921,23.921,1556.000,1.58,2456651.478217592,342
Track,0,-35.227697,149.068887,2013-12-24T23:28:42Z,599.80,203.6,1.50,55H,688278.739,6099744.395,-4474542.796,2681259.750,-3658876.933,11.300,197.448,17.448,1560.000,0.87,2456651.478263889,343
Track,0,-35.227795,149.068850,2013-12-24T23:28:55Z,600.20,nan,0.00,55H,688275.127,6099733.687,-4474536.000,2681259.628,-3658885.971,11.286,199.980,19.980,1573.000,0.54,2456651.478414352,345
Track,0,-35.227890,149.068808,2013-12-24T23:29:16Z,598.40,197.6,1.00,55H,688271.050,6099723.163,-4474527.508,2681259.036,-3658893.598,11.693,201.828,21.828,1594.000,1.46,2456651.478657407,347
Track,0,-35.227988,149.068760,2013-12-24T23:29:24Z,599.10,nan,0.00,55H,688266.477,6099712.400,-4474520.392,2681259.841,-3658902.869,5.713,196.715,16.715,1602.000,0.95,2456651.478750000,349
Track,0,-35.228037,149.068742,2013-12-24T23:29:30Z,598.20,190.1,1.00,55H,688264.720,6099706.964,-4474516.209,2681259.250,-3658906.820,5.041,195.051,15.051,1608.000,1.68,2456651.478819444,350
Track,0,-35.228081,149.068728,2013-12-24T23:29:33Z,598.60,191.2,1.25,55H,688263.310,6099702.124,-4474513.407,2681259.097,-3658911.028,11.622,194.382,14.382,1611.000,1.66,2456651.478854167,351
Track,0,-35.228183,149.068696,2013-12-24T23:29:40Z,602.00,186.1,1.25,55H,688260.189,6099690.928,-4474508.735,2681259.663,-3658922.186,5.193,186.502,6.502,1618.000,1.73,2456651.478935185,353
Track,0,-35.228229,149.068689,2013-12-24T23:29:43Z,601.40,173.7,1.25,55H,688259.494,6099685.782,-4474505.459,2681258.386,-3658926.055,5.654,183.517,3.517,1621.000,1.88,2456651.478969907,354
Track,0,-35.228280,149.068686,2013-12-24T23:29:46Z,602.50,171.8,1.25,55H,688259.029,6099680.146,-4474503.258,2681257.472,-3658931.300,5.777,179.413,359.413,1624.000,1.93,2456651.479004629,355
Track,0,-35.228332,149.068686,2013-12-24T23:29:49Z,602.90,167.3,1.25,55H,688258.968,6099674.369,-4474500.710,2681255.876,-3658936.250,5.345,173.260,353.260,1627.000,1.78,2456651.479039352,356
Track,0,-35.228380,149.068693,2013-12-24T23:29:52Z,601.50,159.3,1.25,55H,688259.485,6099669.049,-4474497.425,2681253.176,-3658939.779,5.796,168.375,348.374,1630.000,1.93,2456651.479074074,357
Track,0,-35.228431,149.068706,2013-12-24T23:29:55Z,598.90,162.1,1.25,55H,688260.534,6099663.349,-4474493.395,2681249.399,-3658942.917,10.811,162.703,342.703,1633.000,1.80,2456651.479108796,358
Track,0,-35.228524,149.068741,2013-12-24T23:30:01Z,596.90,157.1,1.25,55H,688263.533,6099652.961,-4474488.538,2681242.741,-3658950.196,5.143,157.994,337.994,1639.000,1.71,2456651.479178241,360
Track,0,-35.228567,149.068763,2013-12-24T23:30:04Z,595.80,141.9,1.25,55H,688265.360,6099648.154,-4474486.398,2681239.212,-3658953.457,5.298,153.267,333.267,1642.000,1.77,2456651.479212963,361
Track,0,-35.228610,149.068789,2013-12-24T23:30:07Z,597.20,138.5,1.25,55H,688267.645,6099643.373,-4474486.262,2681236.352,-3658958.130,12.180,153.625,333.625,1645.000,2.03,2456651.479247685,362
Track,0,-35.228708,149.068848,2013-12-24T23:30:13Z,601.40,135.0,1.25,55H,688272.827,6099632.350,-4474486.587,2681230.238,-3658969.467,5.798,147.566,327.566,1651.000,1.93,2456651.479317130,364
Track,0,-35.228752,149.068882,2013-12-24T23:30:16Z,601.30,126.6,1.25,55H,688275.835,6099627.392,-4474485.694,2681226.077,-3658973.408,10.289,136.932,316.932,1654.000,1.71,2456651.479351852,365
Track,0,-35.228820,149.068959,2013-12-24T23:30:22Z,602.20,126.8,1.25,55H,688282.703,6099619.731,-4474486.216,2681218.198,-3658980.067,5.125,137.340,317.340,1660.000,1.71,2456651.479421296,367
Track,0,-35.228854,149.068998,2013-12-24T23:30:25Z,602.70,125.4,1.25,55H,688286.096,6099615.890,-4474486.487,2681214.311,-3658983.434,6.390,129.402,309.402,1663.000,1.60,2456651.479456019,368
Track,0,-35.228891,149.069052,2013-12-24T23:30:29Z,602.40,126.9,1.25,55H,688290.949,6099611.732,-4474486.808,2681208.747,-3658986.575,12.683,126.371,306.371,1667.000,1.59,2456651.479502315,369
Track,0,-35.228958,149.069164,2013-12-24T23:30:37Z,603.50,135.0,1.25,55H,688301.002,6099604.000,-4474489.106,2681198.218,-3658993.354,5.557,133.142,313.142,1675.000,1.39,2456651.479594907,371
Track,0,-35.228993,149.069209,2013-12-24T23:30:41Z,603.20,130.1,1.25,55H,688304.977,6099600.116,-4474489.100,2681193.487,-3658996.285,5.359,131.761,311.761,1679.000,1.34,2456651.479641204,372
Track,0,-35.229025,149.069253,2013-12-24T23:30:45Z,603.30,129.3,1.25,55H,688308.899,6099596.464,-4474489.459,2681189.041,-3658999.258,11.039,124.956,304.956,1683.000,1.58,2456651.479687500,373
Track,0,-35.229082,149.069352,2013-12-24T23:30:52Z,602.80,124.0,1.25,55H,688317.813,6099589.952,-4474490.629,2681179.194,-3659004.137,5.746,122.816,302.816,1690.000,1.92,2456651.479768518,375
